time,x_ref,y_ref,yaw_ref,x,y,yaw,v,w,x_next,y_next,yaw_next
2.42,2.78585,1.11313,111.78,2.78816,1.10897,111.745,0.471335,0.156915,2.78641,1.11335,111.834
2.43,2.78409,1.11751,111.87,2.78641,1.11335,111.834,0.471335,0.156917,2.78466,1.11773,111.924
2.44,2.78234,1.12188,111.96,2.78466,1.11773,111.924,0.471335,0.156919,2.7829,1.1221,112.014
2.45,2.78057,1.12625,112.05,2.7829,1.1221,112.014,0.471335,0.15692,2.78113,1.12647,112.104
2.46,2.7788,1.13061,112.14,2.78113,1.12647,112.104,0.471335,0.156922,2.77936,1.13083,112.194
2.47,2.77702,1.13498,112.23,2.77936,1.13083,112.194,0.471335,0.156923,2.77758,1.1352,112.284
2.48,2.77523,1.13934,112.32,2.77758,1.1352,112.284,0.471335,0.156925,2.77579,1.13956,112.374
2.49,2.77344,1.1437,112.41,2.77579,1.13956,112.374,0.471335,0.156926,2.774,1.14392,112.464
2.5,2.77164,1.14805,112.5,2.774,1.14392,112.464,0.471334,0.156928,2.7722,1.14827,112.554
2.51,2.76983,1.1524,112.59,2.7722,1.14827,112.554,0.471334,0.156929,2.77039,1.15263,112.644
2.52,2.76802,1.15675,112.68,2.77039,1.15263,112.644,0.471334,0.156931,2.76858,1.15698,112.734
2.53,2.7662,1.1611,112.77,2.76858,1.15698,112.734,0.471334,0.156932,2.76675,1.16132,112.824
2.54,2.76437,1.16544,112.86,2.76675,1.16132,112.824,0.471334,0.156934,2.76493,1.16567,112.913
2.55,2.76254,1.16978,112.95,2.76493,1.16567,112.913,0.471334,0.156935,2.76309,1.17001,113.003
2.56,2.7607,1.17412,113.04,2.76309,1.17001,113.003,0.471334,0.156936,2.76125,1.17435,113.093
2.57,2.75885,1.17846,113.13,2.76125,1.17435,113.093,0.471334,0.156938,2.7594,1.17868,113.183
2.58,2.75699,1.18279,113.22,2.7594,1.17868,113.183,0.471333,0.156939,2.75754,1.18302,113.273
2.59,2.75513,1.18712,113.31,2.75754,1.18302,113.273,0.471333,0.15694,2.75568,1.18735,113.363
2.6,2.75326,1.19144,113.4,2.75568,1.18735,113.363,0.471333,0.156942,2.75381,1.19167,113.453
2.61,2.75139,1.19577,113.49,2.75381,1.19167,113.453,0.471333,0.156943,2.75194,1.196,113.543
2.62,2.74951,1.20009,113.58,2.75194,1.196,113.543,0.471333,0.156944,2.75005,1.20032,113.633
2.63,2.74762,1.2044,113.67,2.75005,1.20032,113.633,0.471333,0.156946,2.74816,1.20464,113.723
2.64,2.74572,1.20872,113.76,2.74816,1.20464,113.723,0.471333,0.156947,2.74627,1.20895,113.813
2.65,2.74382,1.21303,113.85,2.74627,1.20895,113.813,0.471333,0.156948,2.74437,1.21326,113.903
2.66,2.74191,1.21734,113.94,2.74437,1.21326,113.903,0.471333,0.15695,2.74246,1.21757,113.992
2.67,2.74,1.22164,114.03,2.74246,1.21757,113.992,0.471332,0.156951,2.74054,1.22188,114.082
2.68,2.73807,1.22595,114.12,2.74054,1.22188,114.082,0.471332,0.156952,2.73862,1.22618,114.172
2.69,2.73615,1.23025,114.21,2.73862,1.22618,114.172,0.471332,0.156953,2.73669,1.23048,114.262
2.7,2.73421,1.23454,114.3,2.73669,1.23048,114.262,0.471332,0.156955,2.73475,1.23478,114.352
2.71,2.73227,1.23884,114.39,2.73475,1.23478,114.352,0.471332,0.156956,2.73281,1.23907,114.442
2.72,2.73032,1.24313,114.48,2.73281,1.23907,114.442,0.471332,0.156957,2.73086,1.24336,114.532
2.73,2.72836,1.24741,114.57,2.73086,1.24336,114.532,0.471332,0.156958,2.7289,1.24765,114.622
2.74,2.7264,1.2517,114.66,2.7289,1.24765,114.622,0.471332,0.156959,2.72693,1.25194,114.712
2.75,2.72443,1.25598,114.75,2.72693,1.25194,114.712,0.471332,0.156961,2.72496,1.25622,114.802
2.76,2.72245,1.26026,114.84,2.72496,1.25622,114.802,0.471332,0.156962,2.72299,1.2605,114.892
2.77,2.72047,1.26453,114.93,2.72299,1.2605,114.892,0.471331,0.156963,2.721,1.26477,114.982
2.78,2.71848,1.2688,115.02,2.721,1.26477,114.982,0.471331,0.156964,2.71901,1.26905,115.072
2.79,2.71648,1.27307,115.11,2.71901,1.26905,115.072,0.471331,0.156965,2.71702,1.27331,115.162
2.8,2.71448,1.27734,115.2,2.71702,1.27331,115.162,0.471331,0.156966,2.71501,1.27758,115.252
2.81,2.71247,1.2816,115.29,2.71501,1.27758,115.252,0.471331,0.156967,2.713,1.28184,115.341
2.82,2.71045,1.28586,115.38,2.713,1.28184,115.341,0.471331,0.156968,2.71098,1.2861,115.431
2.83,2.70843,1.29012,115.47,2.71098,1.2861,115.431,0.471331,0.15697,2.70896,1.29036,115.521
2.84,2.7064,1.29437,115.56,2.70896,1.29036,115.521,0.471331,0.156971,2.70693,1.29461,115.611
2.85,2.70437,1.29862,115.65,2.70693,1.29461,115.611,0.471331,0.156972,2.70489,1.29886,115.701
2.86,2.70232,1.30286,115.74,2.70489,1.29886,115.701,0.471331,0.156973,2.70285,1.30311,115.791
2.87,2.70027,1.30711,115.83,2.70285,1.30311,115.791,0.471331,0.156974,2.7008,1.30735,115.881
2.88,2.69822,1.31135,115.92,2.7008,1.30735,115.881,0.47133,0.156975,2.69874,1.31159,115.971
2.89,2.69615,1.31558,116.01,2.69874,1.31159,115.971,0.47133,0.156976,2.69668,1.31583,116.061
2.9,2.69408,1.31982,116.1,2.69668,1.31583,116.061,0.47133,0.156977,2.6946,1.32007,116.151
2.91,2.69201,1.32405,116.19,2.6946,1.32007,116.151,0.47133,0.156978,2.69253,1.3243,116.241
2.92,2.68992,1.32827,116.28,2.69253,1.3243,116.241,0.47133,0.156979,2.69044,1.32852,116.331
2.93,2.68783,1.3325,116.37,2.69044,1.32852,116.331,0.47133,0.15698,2.68835,1.33275,116.421
2.94,2.68574,1.33672,116.46,2.68835,1.33275,116.421,0.47133,0.156981,2.68626,1.33697,116.511
2.95,2.68363,1.34094,116.55,2.68626,1.33697,116.511,0.47133,0.156982,2.68415,1.34119,116.601
2.96,2.68152,1.34515,116.64,2.68415,1.34119,116.601,0.47133,0.156983,2.68204,1.3454,116.691
2.97,2.67941,1.34936,116.73,2.68204,1.3454,116.691,0.47133,0.156984,2.67992,1.34961,116.78
2.98,2.67729,1.35357,116.82,2.67992,1.34961,116.78,0.47133,0.156985,2.6778,1.35382,116.87
2.99,2.67516,1.35777,116.91,2.6778,1.35382,116.87,0.47133,0.156985,2.67567,1.35803,116.96
3,2.67302,1.36197,117,2.67567,1.35803,116.96,0.47133,0.156986,2.67353,1.36223,117.05
3.01,2.67088,1.36617,117.09,2.67353,1.36223,117.05,0.471329,0.156987,2.67139,1.36642,117.14
3.02,2.66873,1.37036,117.18,2.67139,1.36642,117.14,0.471329,0.156988,2.66924,1.37062,117.23
3.03,2.66657,1.37455,117.27,2.66924,1.37062,117.23,0.471329,0.156989,2.66708,1.37481,117.32
3.04,2.66441,1.37874,117.36,2.66708,1.37481,117.32,0.471329,0.15699,2.66492,1.379,117.41
3.05,2.66224,1.38292,117.45,2.66492,1.379,117.41,0.471329,0.156991,2.66275,1.38318,117.5
3.06,2.66006,1.3871,117.54,2.66275,1.38318,117.5,0.471329,0.156992,2.66057,1.38736,117.59
3.07,2.65788,1.39128,117.63,2.66057,1.38736,117.59,0.471329,0.156993,2.65839,1.39154,117.68
3.08,2.65569,1.39545,117.72,2.65839,1.39154,117.68,0.471329,0.156993,2.6562,1.39571,117.77
3.09,2.6535,1.39962,117.81,2.6562,1.39571,117.77,0.471329,0.156994,2.65401,1.39988,117.86
3.1,2.6513,1.40379,117.9,2.65401,1.39988,117.86,0.471329,0.156995,2.6518,1.40405,117.95
3.11,2.64909,1.40795,117.99,2.6518,1.40405,117.95,0.471329,0.156996,2.64959,1.40821,118.04
3.12,2.64687,1.41211,118.08,2.64959,1.40821,118.04,0.471329,0.156997,2.64738,1.41237,118.13
3.13,2.64465,1.41627,118.17,2.64738,1.41237,118.13,0.471329,0.156998,2.64516,1.41653,118.22
3.14,2.64242,1.42042,118.26,2.64516,1.41653,118.22,0.471328,0.156998,2.64293,1.42068,118.31
3.15,2.64019,1.42457,118.35,2.64293,1.42068,118.31,0.471328,0.156999,2.64069,1.42483,118.4
3.16,2.63795,1.42871,118.44,2.64069,1.42483,118.4,0.471328,0.157,2.63845,1.42898,118.49
3.17,2.6357,1.43286,118.53,2.63845,1.42898,118.49,0.471328,0.157001,2.6362,1.43312,118.58
3.18,2.63345,1.43699,118.62,2.6362,1.43312,118.58,0.471328,0.157001,2.63395,1.43726,118.669
3.19,2.63119,1.44113,118.71,2.63395,1.43726,118.669,0.471328,0.157002,2.63169,1.4414,118.759
3.2,2.62892,1.44526,118.8,2.63169,1.4414,118.759,0.471328,0.157003,2.62942,1.44553,118.849
3.21,2.62665,1.44939,118.89,2.62942,1.44553,118.849,0.471328,0.157004,2.62714,1.44966,118.939
3.22,2.62437,1.45351,118.98,2.62714,1.44966,118.939,0.471328,0.157004,2.62486,1.45378,119.029
3.23,2.62208,1.45763,119.07,2.62486,1.45378,119.029,0.471328,0.157005,2.62258,1.4579,119.119
3.24,2.61979,1.46175,119.16,2.62258,1.4579,119.119,0.471328,0.157006,2.62028,1.46202,119.209
3.25,2.61749,1.46586,119.25,2.62028,1.46202,119.209,0.471328,0.157007,2.61798,1.46613,119.299
3.26,2.61518,1.46997,119.34,2.61798,1.46613,119.299,0.471328,0.157007,2.61568,1.47024,119.389
3.27,2.61287,1.47408,119.43,2.61568,1.47024,119.389,0.471328,0.157008,2.61336,1.47435,119.479
3.28,2.61055,1.47818,119.52,2.61336,1.47435,119.479,0.471328,0.157009,2.61104,1.47845,119.569
3.29,2.60823,1.48228,119.61,2.61104,1.47845,119.569,0.471328,0.157009,2.60872,1.48255,119.659
3.3,2.60589,1.48638,119.7,2.60872,1.48255,119.659,0.471328,0.15701,2.60639,1.48665,119.749
3.31,2.60356,1.49047,119.79,2.60639,1.48665,119.749,0.471327,0.157011,2.60405,1.49074,119.839
3.32,2.60121,1.49456,119.88,2.60405,1.49074,119.839,0.471327,0.157011,2.6017,1.49483,119.929
3.33,2.59886,1.49864,119.97,2.6017,1.49483,119.929,0.471327,0.157012,2.59935,1.49891,120.019
3.34,2.5965,1.50272,120.06,2.59935,1.49891,120.019,0.471327,0.157013,2.59699,1.503,120.109
3.35,2.59414,1.5068,120.15,2.59699,1.503,120.109,0.471327,0.157013,2.59463,1.50707,120.199
3.36,2.59177,1.51087,120.24,2.59463,1.50707,120.199,0.471327,0.157014,2.59226,1.51115,120.289
3.37,2.58939,1.51494,120.33,2.59226,1.51115,120.289,0.471327,0.157015,2.58988,1.51522,120.379
3.38,2.58701,1.519,120.42,2.58988,1.51522,120.379,0.471327,0.157015,2.5875,1.51928,120.469
3.39,2.58462,1.52307,120.51,2.5875,1.51928,120.469,0.471327,0.157016,2.58511,1.52334,120.559
3.4,2.58223,1.52712,120.6,2.58511,1.52334,120.559,0.471327,0.157017,2.58271,1.5274,120.649
3.41,2.57982,1.53118,120.69,2.58271,1.5274,120.649,0.471327,0.157017,2.58031,1.53146,120.739
3.42,2.57742,1.53523,120.78,2.58031,1.53146,120.739,0.471327,0.157018,2.5779,1.53551,120.829
3.43,2.575,1.53928,120.87,2.5779,1.53551,120.829,0.471327,0.157018,2.57548,1.53956,120.918
3.44,2.57258,1.54332,120.96,2.57548,1.53956,120.918,0.471327,0.157019,2.57306,1.5436,121.008
3.45,2.57015,1.54736,121.05,2.57306,1.5436,121.008,0.471327,0.15702,2.57063,1.54764,121.098
3.46,2.56772,1.55139,121.14,2.57063,1.54764,121.098,0.471327,0.15702,2.5682,1.55168,121.188
3.47,2.56528,1.55542,121.23,2.5682,1.55168,121.188,0.471327,0.157021,2.56576,1.55571,121.278
3.48,2.56283,1.55945,121.32,2.56576,1.55571,121.278,0.471327,0.157021,2.56331,1.55974,121.368
3.49,2.56038,1.56348,121.41,2.56331,1.55974,121.368,0.471327,0.157022,2.56086,1.56376,121.458
3.5,2.55792,1.5675,121.5,2.56086,1.56376,121.458,0.471326,0.157022,2.5584,1.56778,121.548
3.51,2.55546,1.57151,121.59,2.5584,1.56778,121.548,0.471326,0.157023,2.55593,1.5718,121.638
3.52,2.55298,1.57552,121.68,2.55593,1.5718,121.638,0.471326,0.157024,2.55346,1.57581,121.728
3.53,2.55051,1.57953,121.77,2.55346,1.57581,121.728,0.471326,0.157024,2.55098,1.57982,121.818
3.54,2.54802,1.58354,121.86,2.55098,1.57982,121.818,0.471326,0.157025,2.5485,1.58382,121.908
3.55,2.54553,1.58754,121.95,2.5485,1.58382,121.908,0.471326,0.157025,2.546,1.58782,121.998
3.56,2.54303,1.59153,122.04,2.546,1.58782,121.998,0.471326,0.157026,2.54351,1.59182,122.088
3.57,2.54053,1.59553,122.13,2.54351,1.59182,122.088,0.471326,0.157026,2.541,1.59582,122.178
3.58,2.53802,1.59951,122.22,2.541,1.59582,122.178,0.471326,0.157027,2.53849,1.5998,122.268
3.59,2.53551,1.6035,122.31,2.53849,1.5998,122.268,0.471326,0.157027,2.53598,1.60379,122.358
3.6,2.53298,1.60748,122.4,2.53598,1.60379,122.358,0.471326,0.157028,2.53345,1.60777,122.448
3.61,2.53046,1.61146,122.49,2.53345,1.60777,122.448,0.471326,0.157028,2.53092,1.61175,122.538
3.62,2.52792,1.61543,122.58,2.53092,1.61175,122.538,0.471326,0.157029,2.52839,1.61572,122.628
3.63,2.52538,1.6194,122.67,2.52839,1.61572,122.628,0.471326,0.157029,2.52585,1.61969,122.718
3.64,2.52283,1.62336,122.76,2.52585,1.61969,122.718,0.471326,0.15703,2.5233,1.62366,122.808
3.65,2.52028,1.62732,122.85,2.5233,1.62366,122.808,0.471326,0.15703,2.52075,1.62762,122.898
3.66,2.51772,1.63128,122.94,2.52075,1.62762,122.898,0.471326,0.157031,2.51819,1.63158,122.988
3.67,2.51516,1.63523,123.03,2.51819,1.63158,122.988,0.471326,0.157031,2.51562,1.63553,123.078
3.68,2.51258,1.63918,123.12,2.51562,1.63553,123.078,0.471326,0.157032,2.51305,1.63948,123.168
3.69,2.51001,1.64313,123.21,2.51305,1.63948,123.168,0.471326,0.157032,2.51047,1.64342,123.258
3.7,2.50742,1.64707,123.3,2.51047,1.64342,123.258,0.471326,0.157033,2.50789,1.64737,123.348
3.71,2.50483,1.65101,123.39,2.50789,1.64737,123.348,0.471326,0.157033,2.50529,1.6513,123.438
3.72,2.50224,1.65494,123.48,2.50529,1.6513,123.438,0.471326,0.157033,2.5027,1.65524,123.528
3.73,2.49963,1.65887,123.57,2.5027,1.65524,123.528,0.471325,0.157034,2.50009,1.65916,123.618
3.74,2.49702,1.66279,123.66,2.50009,1.65916,123.618,0.471325,0.157034,2.49748,1.66309,123.708
3.75,2.49441,1.66671,123.75,2.49748,1.66309,123.708,0.471325,0.157035,2.49487,1.66701,123.798
3.76,2.49179,1.67063,123.84,2.49487,1.66701,123.798,0.471325,0.157035,2.49225,1.67093,123.887
3.77,2.48916,1.67454,123.93,2.49225,1.67093,123.887,0.471325,0.157036,2.48962,1.67484,123.977
3.78,2.48653,1.67845,124.02,2.48962,1.67484,123.977,0.471325,0.157036,2.48698,1.67875,124.067
3.79,2.48389,1.68235,124.11,2.48698,1.67875,124.067,0.471325,0.157037,2.48434,1.68265,124.157
3.8,2.48124,1.68625,124.2,2.48434,1.68265,124.157,0.471325,0.157037,2.4817,1.68655,124.247
3.81,2.47859,1.69015,124.29,2.4817,1.68655,124.247,0.471325,0.157037,2.47905,1.69045,124.337
3.82,2.47593,1.69404,124.38,2.47905,1.69045,124.337,0.471325,0.157038,2.47639,1.69434,124.427
3.83,2.47327,1.69792,124.47,2.47639,1.69434,124.427,0.471325,0.157038,2.47372,1.69823,124.517
3.84,2.4706,1.70181,124.56,2.47372,1.69823,124.517,0.471325,0.157039,2.47105,1.70211,124.607
3.85,2.46792,1.70569,124.65,2.47105,1.70211,124.607,0.471325,0.157039,2.46837,1.70599,124.697
3.86,2.46524,1.70956,124.74,2.46837,1.70599,124.697,0.471325,0.157039,2.46569,1.70987,124.787
3.87,2.46255,1.71343,124.83,2.46569,1.70987,124.787,0.471325,0.15704,2.463,1.71374,124.877
3.88,2.45986,1.7173,124.92,2.463,1.71374,124.877,0.471325,0.15704,2.46031,1.7176,124.967
3.89,2.45716,1.72116,125.01,2.46031,1.7176,124.967,0.471325,0.157041,2.45761,1.72147,125.057
3.9,2.45445,1.72502,125.1,2.45761,1.72147,125.057,0.471325,0.157041,2.4549,1.72532,125.147
3.91,2.45174,1.72887,125.19,2.4549,1.72532,125.147,0.471325,0.157041,2.45219,1.72918,125.237
3.92,2.44902,1.73272,125.28,2.45219,1.72918,125.237,0.471325,0.157042,2.44947,1.73303,125.327
3.93,2.44629,1.73656,125.37,2.44947,1.73303,125.327,0.471325,0.157042,2.44674,1.73687,125.417
3.94,2.44356,1.7404,125.46,2.44674,1.73687,125.417,0.471325,0.157042,2.44401,1.74071,125.507
3.95,2.44083,1.74424,125.55,2.44401,1.74071,125.507,0.471325,0.157043,2.44127,1.74455,125.597
3.96,2.43808,1.74807,125.64,2.44127,1.74455,125.597,0.471325,0.157043,2.43853,1.74838,125.687
3.97,2.43533,1.7519,125.73,2.43853,1.74838,125.687,0.471325,0.157043,2.43578,1.75221,125.777
3.98,2.43258,1.75572,125.82,2.43578,1.75221,125.777,0.471325,0.157044,2.43302,1.75604,125.867
3.99,2.42982,1.75954,125.91,2.43302,1.75604,125.867,0.471325,0.157044,2.43026,1.75986,125.957
4,2.42705,1.76336,126,2.43026,1.75986,125.957,0.471325,0.157045,2.42749,1.76367,126.047
4.01,2.42428,1.76717,126.09,2.42749,1.76367,126.047,0.471325,0.157045,2.42472,1.76748,126.137
4.02,2.4215,1.77097,126.18,2.42472,1.76748,126.137,0.471325,0.157045,2.42194,1.77129,126.227
4.03,2.41871,1.77477,126.27,2.42194,1.77129,126.227,0.471325,0.157046,2.41916,1.77509,126.317
4.04,2.41592,1.77857,126.36,2.41916,1.77509,126.317,0.471324,0.157046,2.41636,1.77889,126.407
4.05,2.41313,1.78236,126.45,2.41636,1.77889,126.407,0.471324,0.157046,2.41357,1.78268,126.497
4.06,2.41032,1.78615,126.54,2.41357,1.78268,126.497,0.471324,0.157047,2.41076,1.78647,126.587
4.07,2.40752,1.78994,126.63,2.41076,1.78647,126.587,0.471324,0.157047,2.40795,1.79025,126.677
4.08,2.4047,1.79371,126.72,2.40795,1.79025,126.677,0.471324,0.157047,2.40514,1.79403,126.767
4.09,2.40188,1.79749,126.81,2.40514,1.79403,126.767,0.471324,0.157047,2.40232,1.79781,126.857
4.1,2.39905,1.80126,126.9,2.40232,1.79781,126.857,0.471324,0.157048,2.39949,1.80158,126.947
4.11,2.39622,1.80503,126.99,2.39949,1.80158,126.947,0.471324,0.157048,2.39666,1.80535,127.037
4.12,2.39338,1.80879,127.08,2.39666,1.80535,127.037,0.471324,0.157048,2.39382,1.80911,127.127
4.13,2.39054,1.81255,127.17,2.39382,1.80911,127.127,0.471324,0.157049,2.39097,1.81287,127.217
4.14,2.38769,1.8163,127.26,2.39097,1.81287,127.217,0.471324,0.157049,2.38812,1.81662,127.307
4.15,2.38483,1.82005,127.35,2.38812,1.81662,127.307,0.471324,0.157049,2.38527,1.82037,127.397
4.16,2.38197,1.82379,127.44,2.38527,1.82037,127.397,0.471324,0.15705,2.3824,1.82412,127.487
4.17,2.3791,1.82753,127.53,2.3824,1.82412,127.487,0.471324,0.15705,2.37954,1.82786,127.577
4.18,2.37623,1.83127,127.62,2.37954,1.82786,127.577,0.471324,0.15705,2.37666,1.83159,127.667
4.19,2.37335,1.835,127.71,2.37666,1.83159,127.667,0.471324,0.15705,2.37378,1.83532,127.757
4.2,2.37047,1.83872,127.8,2.37378,1.83532,127.757,0.471324,0.157051,2.3709,1.83905,127.847
4.21,2.36757,1.84244,127.89,2.3709,1.83905,127.847,0.471324,0.157051,2.368,1.84277,127.937
4.22,2.36468,1.84616,127.98,2.368,1.84277,127.937,0.471324,0.157051,2.36511,1.84649,128.027
4.23,2.36177,1.84987,128.07,2.36511,1.84649,128.027,0.471324,0.157052,2.3622,1.8502,128.117
4.24,2.35887,1.85358,128.16,2.3622,1.8502,128.117,0.471324,0.157052,2.35929,1.85391,128.207
4.25,2.35595,1.85728,128.25,2.35929,1.85391,128.207,0.471324,0.157052,2.35638,1.85761,128.296
4.26,2.35303,1.86098,128.34,2.35638,1.85761,128.296,0.471324,0.157052,2.35346,1.86131,128.386
4.27,2.3501,1.86467,128.43,2.35346,1.86131,128.386,0.471324,0.157053,2.35053,1.86501,128.476
4.28,2.34717,1.86836,128.52,2.35053,1.86501,128.476,0.471324,0.157053,2.3476,1.8687,128.566
4.29,2.34423,1.87205,128.61,2.3476,1.8687,128.566,0.471324,0.157053,2.34466,1.87238,128.656
4.3,2.34129,1.87573,128.7,2.34466,1.87238,128.656,0.471324,0.157053,2.34172,1.87606,128.746
4.31,2.33834,1.8794,128.79,2.34172,1.87606,128.746,0.471324,0.157054,2.33877,1.87974,128.836
4.32,2.33539,1.88307,128.88,2.33877,1.87974,128.836,0.471324,0.157054,2.33581,1.88341,128.926
4.33,2.33243,1.88674,128.97,2.33581,1.88341,128.926,0.471324,0.157054,2.33285,1.88707,129.016
4.34,2.32946,1.8904,129.06,2.33285,1.88707,129.016,0.471324,0.157054,2.32988,1.89074,129.106
4.35,2.32649,1.89406,129.15,2.32988,1.89074,129.106,0.471324,0.157055,2.32691,1.89439,129.196
4.36,2.32351,1.89771,129.24,2.32691,1.89439,129.196,0.471324,0.157055,2.32393,1.89805,129.286
4.37,2.32053,1.90136,129.33,2.32393,1.89805,129.286,0.471324,0.157055,2.32095,1.9017,129.376
4.38,2.31754,1.905,129.42,2.32095,1.9017,129.376,0.471324,0.157055,2.31796,1.90534,129.466
4.39,2.31454,1.90864,129.51,2.31796,1.90534,129.466,0.471324,0.157056,2.31496,1.90898,129.556
4.4,2.31154,1.91227,129.6,2.31496,1.90898,129.556,0.471324,0.157056,2.31196,1.91261,129.646
4.41,2.30853,1.9159,129.69,2.31196,1.91261,129.646,0.471324,0.157056,2.30895,1.91624,129.736
4.42,2.30552,1.91952,129.78,2.30895,1.91624,129.736,0.471324,0.157056,2.30594,1.91986,129.826
4.43,2.3025,1.92314,129.87,2.30594,1.91986,129.826,0.471324,0.157057,2.30292,1.92348,129.916
4.44,2.29948,1.92676,129.96,2.30292,1.92348,129.916,0.471324,0.157057,2.2999,1.9271,130.006
4.45,2.29645,1.93037,130.05,2.2999,1.9271,130.006,0.471324,0.157057,2.29687,1.93071,130.096
4.46,2.29341,1.93397,130.14,2.29687,1.93071,130.096,0.471324,0.157057,2.29383,1.93431,130.186
4.47,2.29037,1.93757,130.23,2.29383,1.93431,130.186,0.471323,0.157057,2.29079,1.93792,130.276
4.48,2.28733,1.94117,130.32,2.29079,1.93792,130.276,0.471323,0.157058,2.28774,1.94151,130.366
4.49,2.28428,1.94476,130.41,2.28774,1.94151,130.366,0.471323,0.157058,2.28469,1.9451,130.456
4.5,2.28122,1.94834,130.5,2.28469,1.9451,130.456,0.471323,0.157058,2.28163,1.94869,130.546
4.51,2.27815,1.95193,130.59,2.28163,1.94869,130.546,0.471323,0.157058,2.27857,1.95227,130.636
4.52,2.27509,1.9555,130.68,2.27857,1.95227,130.636,0.471323,0.157059,2.2755,1.95585,130.726
4.53,2.27201,1.95907,130.77,2.2755,1.95585,130.726,0.471323,0.157059,2.27242,1.95942,130.816
4.54,2.26893,1.96264,130.86,2.27242,1.95942,130.816,0.471323,0.157059,2.26934,1.96299,130.906
4.55,2.26585,1.9662,130.95,2.26934,1.96299,130.906,0.471323,0.157059,2.26625,1.96655,130.996
4.56,2.26275,1.96976,131.04,2.26625,1.96655,130.996,0.471323,0.157059,2.26316,1.97011,131.086
4.57,2.25966,1.97331,131.13,2.26316,1.97011,131.086,0.471323,0.15706,2.26007,1.97366,131.176
4.58,2.25655,1.97686,131.22,2.26007,1.97366,131.176,0.471323,0.15706,2.25696,1.97721,131.266
4.59,2.25345,1.9804,131.31,2.25696,1.97721,131.266,0.471323,0.15706,2.25385,1.98075,131.356
4.6,2.25033,1.98394,131.4,2.25385,1.98075,131.356,0.471323,0.15706,2.25074,1.98429,131.446
4.61,2.24721,1.98747,131.49,2.25074,1.98429,131.446,0.471323,0.15706,2.24762,1.98782,131.536
4.62,2.24409,1.991,131.58,2.24762,1.98782,131.536,0.471323,0.15706,2.24449,1.99135,131.626
4.63,2.24096,1.99452,131.67,2.24449,1.99135,131.626,0.471323,0.157061,2.24136,1.99487,131.716
4.64,2.23782,1.99804,131.76,2.24136,1.99487,131.716,0.471323,0.157061,2.23823,1.99839,131.806
4.65,2.23468,2.00155,131.85,2.23823,1.99839,131.806,0.471323,0.157061,2.23509,2.0019,131.896
4.66,2.23154,2.00506,131.94,2.23509,2.0019,131.896,0.471323,0.157061,2.23194,2.00541,131.986
4.67,2.22838,2.00856,132.03,2.23194,2.00541,131.986,0.471323,0.157061,2.22879,2.00891,132.076
4.68,2.22523,2.01206,132.12,2.22879,2.00891,132.076,0.471323,0.157062,2.22563,2.01241,132.166
4.69,2.22206,2.01555,132.21,2.22563,2.01241,132.166,0.471323,0.157062,2.22246,2.01591,132.256
4.7,2.21889,2.01904,132.3,2.22246,2.01591,132.256,0.471323,0.157062,2.21929,2.01939,132.346
4.71,2.21572,2.02252,132.39,2.21929,2.01939,132.346,0.471323,0.157062,2.21612,2.02288,132.436
4.72,2.21254,2.026,132.48,2.21612,2.02288,132.436,0.471323,0.157062,2.21294,2.02636,132.526
4.73,2.20935,2.02947,132.57,2.21294,2.02636,132.526,0.471323,0.157062,2.20975,2.02983,132.616
4.74,2.20616,2.03294,132.66,2.20975,2.02983,132.616,0.471323,0.157063,2.20656,2.0333,132.706
4.75,2.20297,2.0364,132.75,2.20656,2.0333,132.706,0.471323,0.157063,2.20336,2.03676,132.796
4.76,2.19977,2.03986,132.84,2.20336,2.03676,132.796,0.471323,0.157063,2.20016,2.04022,132.886
4.77,2.19656,2.04331,132.93,2.20016,2.04022,132.886,0.471323,0.157063,2.19695,2.04367,132.976
4.78,2.19335,2.04676,133.02,2.19695,2.04367,132.976,0.471323,0.157063,2.19374,2.04712,133.066
